step	trial	trial_id	layout	uid	control	coordination	variableExplicabilite	time_elapsed	score	human_action_count	agent_action_count	agent_stuck_loop	hl_switch	agent_interact_count	human_interact_count	achieved_orders_len	bloc	trialuidQPT	median_interactioncount	median_time_elapsed	AtoH	HtoA	coll_tot	median_collisions	ContributionRelativeHuman	ContributionUtile	Min	Max	MMControlold	EfficacHuman	EfficacRobot	Coordinationbinary	Explicabilitebinary	InteracCoordExplic	InteractionbyActionUnit	TimeforInteraction	MoyHumanInteractByLayout	MoyAgentInteractByLayout	AgentinteractstandardLayout	HumanInteractStandardLayout	MoyHumanActionByLayout	MoyAgentActionByLayout	HumanActionStandarLayout	AgentActionStandardLayout	EfficaciteHumanLayout	MMEfficaciteHumanLayout	EfficaciteAgentLayout	MMEfficaciteAgentLayout	MoyTimeByLayout	TimeElapsedcontrolledforLayout	MinParticipant	MaxParticipant	MMControl	NbDeplacementBylayout	MincontrolLayout	MaxControlLayout	MoycontrolByLayout	MMControlLayout	ZscoreControlLayout	ControlByNbDeplacement	Z_coordination	Z_explicability	Z_time	Z_Deplacement	Efficacite(InteractionsDivByAction)	Z_Deplacement_Categ	Explained_dummy
1	2	5ecc192d07b7e27e27e94926_1QPT2	coord_map1_4	5ecc192d07b7e27e27e94926	1	Forced_coordination	Non-Explique	53,87837148	35	101	133	71	18	38	19	6	1	5ecc192d07b7e27e27e94926_bloc_1_trial_2_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,333333333	0,5	1	3	0	0,352646145	0,70529229	0,5	-0,5	-0,25	5,315789474	10,13553523	27,15730337	45,33707865	-7,337078652	-8,157303371	126,9550562	142,2808989	-25,95505618	-9,280898876	3,181818182	0,554912694	1,264931087	0,648778496	57,87569265	-3,997321173	1	3	0	13	1	4	2,735632184	0	-1,735632184	0,076923077	0,495720399	-0,485734665	-6,610162978	-2,942938659	0,188118812	-2,942938659	0
4	1	5f11c9f84078cd0888177499_4QPT1	coord_map4_4	5f11c9f84078cd0888177499	2	Forced_coordination	Non-Explique	51,45855331	35	123	126	44	12	39	23	6	4	5f11c9f84078cd0888177499_bloc_4_trial_1_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,370967742	0,58974359	1	3	0,5	0,446961652	0,757891497	0,5	-0,5	-0,25	5,347826087	9,622331108	29,11494253	43,5862069	-4,586206897	-6,114942529	126,908046	133,3103448	-3,908045977	-7,310344828	0,639097744	0,552651637	1,593984962	0,64924313	54,20415593	-2,745602613	1	3	0,5	13	0	4	2,764705882	0,5	-0,764705882	0,153846154	0,495720399	-0,485734665	-9,029981141	-2,942938659	0,18699187	-2,942938659	0
4	1	5f6ad11391339f1b10bbea1f_4QPT1	recipe_trial4_1	5f6ad11391339f1b10bbea1f	3	Unforced_coordination	Non-Explique	75,93625498	34	176	187	44	8	43	18	6	4	5f6ad11391339f1b10bbea1f_bloc_4_trial_1_cond_Non-Explique	Low_contribution	Low_game	51	23	74	Lot_of_collisions	0,295081967	0,418604651	1	4	0,666666667	0,237040923	0,566264428	-0,5	-0,5	0,25	9,777777778	7,766207895	26,91463415	38,93902439	4,06097561	-8,914634146	210	168,9390244	-34	18,06097561	3,813953488	0,555474806	4,447447447	0,653272306	69,02413615	6,912118825	1	4	0,666666667	21	0	4	2,56097561	0,75	0,43902439	0,142857143	-0,504279601	-0,485734665	15,44772052	5,057061341	0,102272727	5,057061341	0
2	0	61636a9831c80a2aa34cff3a_2QPT0	recipe_trial2_2	61636a9831c80a2aa34cff3a	3	Unforced_coordination	Non-Explique	76,72764683	34	128	188	28	4	44	17	6	2	61636a9831c80a2aa34cff3a_bloc_2_trial_0_cond_Non-Explique	Low_contribution	Low_game	33	32	65	Few_collisions	0,278688525	0,386363636	2	4	0,5	0,221562901	0,57345692	-0,5	-0,5	0,25	7,529411765	10,19039059	26,67708333	39,09375	4,90625	-9,677083333	170,1979167	164,9166667	-42,19791667	23,08333333	4,360602799	0,555960902	4,704883227	0,653635814	67,16231265	9,565334173	2	4	0,5	23	0	4	2,468085106	0,75	0,531914894	0,130434783	-0,504279601	-0,485734665	16,23911237	7,057061341	0,1328125	7,057061341	0
3	3	5b366ffa06f9f90001fb4f41_3QPT3	coord_map3_0	5b366ffa06f9f90001fb4f41	2	Forced_coordination	Explique	41,18062162	33	100	99	67	22	33	22	6	3	5b366ffa06f9f90001fb4f41_bloc_3_trial_3_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,4	0,666666667	1	4	0,333333333	0,534231858	0,801347787	0,5	0,5	0,25	4,545454545	9,059736757	29,07608696	39,20652174	-6,206521739	-7,076086957	113,7282609	116,6521739	-13,72826087	-17,65217391	1,940092166	0,553808517	2,8441331	0,651008378	47,38887877	-6,208257143	1	4	0,333333333	7	0	4	3,011111111	0,5	-1,011111111	0,285714286	0,495720399	0,514265335	-19,30791283	-8,942938659	0,22	-8,942938659	1
1	2	6005d880f436527f1bb4c03a_1QPT2	recipe_trial1_1	6005d880f436527f1bb4c03a	2	Unforced_coordination	Explique	60,42255473	34	187	149	65	17	43	18	6	1	6005d880f436527f1bb4c03a_bloc_1_trial_2_cond_Explique	Low_contribution	Fast_game	19	18	37	Few_collisions	0,295081967	0,418604651	0	3	0,666666667	0,297902002	0,711654782	-0,5	0,5	-0,25	10,38888889	5,816074787	25525	40,3125	2,6875	-7525	205,5625	175,4875	-18,5625	-26,4875	2,466777409	0,55427686	-9,855813953	0,633075665	71,56663706	-11,14408233	0	3	0,666666667	21	0	4	2,506329114	0,5	-0,506329114	0,095238095	-0,504279601	0,514265335	-0,065979724	5,057061341	0,096256684	5,057061341	1
2	3	5f11c9f84078cd0888177499_2QPT3	recipe_trial2_2	5f11c9f84078cd0888177499	2	Unforced_coordination	Non-Explique	64,6397295	34	150	153	75	23	35	19	6	2	5f11c9f84078cd0888177499_bloc_2_trial_3_cond_Non-Explique	Low_contribution	Low_game	47	21	68	Lot_of_collisions	0,351851852	0,542857143	1	3	0,5	0,293936874	0,541462662	-0,5	-0,5	0,25	7,894736842	8,18769907	26,67708333	39,09375	-4,09375	-7,677083333	170,1979167	164,9166667	-20,19791667	-11,91666667	2,630936228	0,554422835	2,910941476	0,651102713	67,16231265	-2,522583155	1	3	0,5	23	0	4	2,468085106	0,5	-0,468085106	0,086956522	-0,504279601	-0,485734665	4,151195045	7,057061341	0,126666667	7,057061341	0
3	0	61542ec84ead503ad7a94e3e_3QPT0	coord_map3_4	61542ec84ead503ad7a94e3e	4	Forced_coordination	Explique	85,65740657	35	84	212	51	6	66	18	6	3	61542ec84ead503ad7a94e3e_bloc_3_trial_0_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,214285714	0,272727273	0	4	1	0,210139446	0,770511304	0,5	0,5	0,25	4,666666667	18,35515855	27,64044944	44,08988764	21,91011236	-9,640449438	125,1910112	136,4719101	-41,19101124	75,52808989	4,272727273	0,555882761	3,447179487	0,651859898	55,64733586	30,0100707	1	4	1	13	1	4	2,67816092	1	1,32183908	0,307692308	0,495720399	0,514265335	25,16887211	-2,942938659	0,214285714	-2,942938659	1
4	0	6017d264be88ba3460f264e5_4QPT0	coord_map4_4	6017d264be88ba3460f264e5	2	Forced_coordination	Explique	50,21371818	35	135	121	17	6	42	24	6	4	6017d264be88ba3460f264e5_bloc_4_trial_0_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,363636364	0,571428571	1	3	0,5	0,477957038	0,836424816	0,5	0,5	0,25	5625	8,926883231	29,11494253	43,5862069	-1,586206897	-5,114942529	126,908046	133,3103448	8,091954023	-12,31034483	-1,582022472	0,550676555	7,760869565	0,65795096	54,20415593	-3,990437752	1	3	0,5	13	0	4	2,764705882	0,5	-0,764705882	0,153846154	0,495720399	0,514265335	-10,27481628	-2,942938659	0,177777778	-2,942938659	1
4	1	614f43a6c90a283cc07af4a2_4QPT1	coord_map4_0	614f43a6c90a283cc07af4a2	3	Forced_coordination	Non-Explique	49,15073204	33	105	120	94	10	39	22	6	4	614f43a6c90a283cc07af4a2_bloc_4_trial_1_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,360655738	0,564102564	1	4	0,666666667	0,447602693	0,7934775	0,5	-0,5	-0,25	4,772727273	10,29824862	28,5483871	39,22580645	-0,225806452	-6,548387097	112,3870968	116,7096774	-7,387096774	3,290322581	1,128078818	0,553086452	-14,57142857	0,626417073	47,3723852	1,778346839	1	4	0,666666667	7	0	4	2,836956522	0,75	0,163043478	0,428571429	0,495720399	-0,485734665	-11,33780241	-8,942938659	0,20952381	-8,942938659	0
3	3	5ec0ae6526be4e4c4cd704de_3QPT3	recipe_trial3_1	5ec0ae6526be4e4c4cd704de	1	Unforced_coordination	Explique	67,80211616	34	240	165	74	24	44	24	6	3	5ec0ae6526be4e4c4cd704de_bloc_3_trial_3_cond_Explique	Low_contribution	Low_game	27	58	85	Lot_of_collisions	0,352941176	0,545454545	1	4	0	0,353971253	0,648947297	-0,5	0,5	-0,25	10	6,780211616	27,30588235	39,35294118	4,647058824	-3,305882353	211,9647059	171,6470588	28,03529412	-6,647058824	-8,480427046	0,544542303	-1,430379747	0,644972635	70,27551673	-2,473400579	1	4	0	21	0	4	2,494117647	0,25	-1,494117647	0,047619048	-0,504279601	0,514265335	7,313581701	5,057061341	0,1	5,057061341	1
4	0	6138efc8ddab5cbc14163585_4QPT0	recipe_trial4_1	6138efc8ddab5cbc14163585	1	Unforced_coordination	Explique	72,47639608	34	177	180	29	6	44	18	6	4	6138efc8ddab5cbc14163585_bloc_4_trial_0_cond_Explique	Low_contribution	Low_game	72	75	147	Lot_of_collisions	0,290322581	0,409090909	0	4	0,25	0,24835672	0,607094204	-0,5	0,5	-0,25	9,833333333	7,370480958	26,91463415	38,93902439	5,06097561	-8,914634146	210	168,9390244	-33	11,06097561	3,701778386	0,555375057	2,185542169	0,650078427	69,02413615	3,45225993	0	4	0,25	21	0	4	2,56097561	0,25	-1,56097561	0,047619048	-0,504279601	0,514265335	11,98786163	5,057061341	0,101694915	5,057061341	1
3	3	6078faf293b3e134b7c5a943_3QPT3	recipe_trial3_1	6078faf293b3e134b7c5a943	1	Unforced_coordination	Explique	74,1085968	34	197	179	76	22	37	20	6	3	6078faf293b3e134b7c5a943_bloc_3_trial_3_cond_Explique	Low_contribution	Low_game	67	74	141	Lot_of_collisions	0,350877193	0,540540541	1	4	0	0,269874223	0,499267313	-0,5	0,5	-0,25	9,85	7,523715411	27,30588235	39,35294118	-2,352941176	-7,305882353	211,9647059	171,6470588	-14,96470588	7,352941176	2,048309179	0,553904746	-3125	0,64257978	70,27551673	3,833080067	1	4	0	21	0	4	2,494117647	0,25	-1,494117647	0,047619048	-0,504279601	0,514265335	13,62006235	5,057061341	0,101522843	5,057061341	1
1	0	6160f3629ac70cba36523ff8_1QPT0	coord_map1_4	6160f3629ac70cba36523ff8	3	Forced_coordination	Non-Explique	68,25891495	35	92	169	32	6	51	18	6	1	6160f3629ac70cba36523ff8_bloc_1_trial_0_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,260869565	0,352941176	2	4	0,5	0,263701818	0,747155152	0,5	-0,5	-0,25	5,111111111	13,3550051	27,15730337	45,33707865	5,662921348	-9,157303371	126,9550562	142,2808989	-34,95505618	26,71910112	3,817177914	0,555477673	4,718253968	0,653654694	57,87569265	10,3832223	2	4	0,5	13	1	4	2,735632184	0,666666667	0,264367816	0,230769231	0,495720399	-0,485734665	7,770380493	-2,942938659	0,195652174	-2,942938659	0
2	3	608930a9d426b23a7b53c710_2QPT3	recipe_trial2_1	608930a9d426b23a7b53c710	3	Unforced_coordination	Non-Explique	68,87569547	34	168	171	81	14	40	16	6	2	608930a9d426b23a7b53c710_bloc_2_trial_3_cond_Non-Explique	Low_contribution	Low_game	34	31	65	Few_collisions	0,285714286	0,4	3	4	0	0,232302555	0,580756386	-0,5	-0,5	0,25	10,5	6,559590044	25,82022472	40,16853933	-0,168539326	-9,820224719	210,1235955	177,6404494	-42,12359551	-6,640449438	4,289473684	0,555897652	39,4	0,702626377	72,42477149	-3,549076019	3	4	0	21	0	4	2,372093023	0,75	0,627906977	0,142857143	-0,504279601	-0,485734665	8,387161012	5,057061341	0,095238095	5,057061341	0
4	3	5fd76b7d246a3705a25c9a94_4QPT3	recipe_trial4_1	5fd76b7d246a3705a25c9a94	3	Unforced_coordination	Explique	80,78974581	34	255	200	107	20	55	25	6	4	5fd76b7d246a3705a25c9a94_bloc_4_trial_3_cond_Explique	Low_contribution	Low_game	51	45	96	Lot_of_collisions	0,3125	0,454545455	1	3	1	0,309445212	0,680779466	-0,5	0,5	-0,25	10,2	7,920563314	26,91463415	38,93902439	16,06097561	-1,914634146	210	168,9390244	45	31,06097561	-23,50318471	0,531183652	1,933940774	0,649723158	69,02413615	11,76560965	1	3	1	21	0	4	2,56097561	0,75	0,43902439	0,142857143	-0,504279601	0,514265335	20,30121135	5,057061341	0,098039216	5,057061341	1
1	1	60eedcc66b032ee0725f6eb9_1QPT1	coord_map1_0	60eedcc66b032ee0725f6eb9	2	Forced_coordination	Explique	84,34274268	33	74	208	48	6	64	18	6	1	60eedcc66b032ee0725f6eb9_bloc_1_trial_1_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,219512195	0,28125	0	4	0,5	0,213414924	0,758808618	0,5	0,5	0,25	4,111111111	20,51580227	27,47826087	43,44565217	20,55434783	-9,47826087	111,9456522	127,3478261	-37,94565217	80,65217391	4,003440367	0,555643303	3,923849815	0,652532971	52,19263589	32,15010679	1	4	0,333333333	7	1	4	2,833333333	0,333333333	-0,833333333	0,285714286	0,495720399	0,514265335	23,85420823	-8,942938659	0,243243243	-8,942938659	1
4	0	6004220bd1d87651117f322c_4QPT0	coord_map4_0	6004220bd1d87651117f322c	1	Forced_coordination	Non-Explique	52,59966063	33	96	130	25	6	41	21	6	4	6004220bd1d87651117f322c_bloc_4_trial_0_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,338709677	0,512195122	1	4	0	0,39924212	0,77947271	0,5	-0,5	-0,25	4,571428571	11,50617576	28,5483871	39,22580645	1,774193548	-7,548387097	112,3870968	116,7096774	-16,38709677	13,29032258	2,170940171	0,554013793	7,490909091	0,657569767	47,3723852	5,227275434	1	4	0	7	0	4	2,836956522	0,25	-1,836956522	0,142857143	0,495720399	-0,485734665	-7,88887382	-8,942938659	0,21875	-8,942938659	0
3	1	5ecc192d07b7e27e27e94926_3QPT1	coord_map3_4	5ecc192d07b7e27e27e94926	1	Forced_coordination	Non-Explique	59,42488837	35	119	142	45	12	41	21	6	3	5ecc192d07b7e27e27e94926_bloc_3_trial_1_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,338709677	0,512195122	1	3	0	0,353387286	0,689946605	0,5	-0,5	-0,25	5,666666667	10,48674501	27,64044944	44,08988764	-3,08988764	-6,640449438	125,1910112	136,4719101	-6,191011236	5,528089888	0,932318105	0,552912376	-1,789090909	0,644466124	55,64733586	3,777552509	1	3	0	13	1	4	2,67816092	0	-1,67816092	0,076923077	0,495720399	-0,485734665	-1,063646083	-2,942938659	0,176470588	-2,942938659	0
4	2	614f43a6c90a283cc07af4a2_4QPT2	recipe_trial4_1	614f43a6c90a283cc07af4a2	2	Unforced_coordination	Non-Explique	74,20766211	34	223	181	122	15	42	22	6	4	614f43a6c90a283cc07af4a2_bloc_4_trial_2_cond_Non-Explique	Low_contribution	Low_game	53	27	80	Lot_of_collisions	0,34375	0,523809524	1	4	0,333333333	0,296465343	0,565979291	-0,5	-0,5	0,25	10,13636364	7,320935275	26,91463415	38,93902439	3,06097561	-4,914634146	210	168,9390244	13	12,06097561	-2,64516129	0,549731183	3,940239044	0,652556113	69,02413615	5,183525952	1	4	0,333333333	21	0	4	2,56097561	0,5	-0,56097561	0,095238095	-0,504279601	-0,485734665	13,71912765	5,057061341	0,098654709	5,057061341	0
1	2	60eedcc66b032ee0725f6eb9_1QPT2	coord_map1_4	60eedcc66b032ee0725f6eb9	2	Forced_coordination	Explique	71,72463918	35	93	178	37	6	52	18	6	1	60eedcc66b032ee0725f6eb9_bloc_1_trial_2_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,257142857	0,346153846	0	4	0,5	0,250959785	0,724994933	0,5	0,5	0,25	5,166666667	13,88218823	27,15730337	45,33707865	6,662921348	-9,157303371	126,9550562	142,2808989	-33,95505618	35,71910112	3,70797546	0,555380568	5,360876897	0,654562097	57,87569265	13,84894653	1	4	0,333333333	13	1	4	2,735632184	0,333333333	-0,735632184	0,153846154	0,495720399	0,514265335	11,23610472	-2,942938659	0,193548387	-2,942938659	1
1	0	614aff7a14af411bf80a7b03_1QPT0	coord_map1_0	614aff7a14af411bf80a7b03	3	Forced_coordination	Non-Explique	71,27052093	33	119	175	35	6	55	22	6	1	614aff7a14af411bf80a7b03_bloc_1_trial_0_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,285714286	0,4	0	3	1	0,308683025	0,771707563	0,5	-0,5	-0,25	5,409090909	13,17606269	27,47826087	43,44565217	11,55434783	-5,47826087	111,9456522	127,3478261	7,054347826	47,65217391	-1,287698413	0,550938276	4,124176858	0,652815839	52,19263589	19,07788504	0	3	1	7	1	4	2,833333333	0,666666667	0,166666667	0,428571429	0,495720399	-0,485734665	10,78198647	-8,942938659	0,18487395	-8,942938659	0
2	1	6165fb290a65800797b522e7_2QPT1	recipe_trial2_2	6165fb290a65800797b522e7	2	Unforced_coordination	Non-Explique	77,43694377	34	142	191	76	12	39	18	6	2	6165fb290a65800797b522e7_bloc_2_trial_1_cond_Non-Explique	Low_contribution	Low_game	86	69	155	Lot_of_collisions	0,315789474	0,461538462	2	3	0	0,23244719	0,503635579	-0,5	-0,5	0,25	7,888888889	9,815950619	26,67708333	39,09375	-0,09375	-8,677083333	170,1979167	164,9166667	-28,19791667	26,08333333	3,24969988	0,554973056	-278,2222222	0,254134112	67,16231265	10,27463111	2	3	0	23	0	4	2,468085106	0,5	-0,468085106	0,086956522	-0,504279601	-0,485734665	16,94840931	7,057061341	0,126760563	7,057061341	0
3	3	60eedcc66b032ee0725f6eb9_3QPT3	recipe_trial3_1	60eedcc66b032ee0725f6eb9	2	Unforced_coordination	Explique	78,20097852	34	177	194	163	23	49	18	6	3	60eedcc66b032ee0725f6eb9_bloc_3_trial_3_cond_Explique	Low_contribution	Low_game	14	0	14	Few_collisions	0,268656716	0,367346939	0	4	0,5	0,230176148	0,626590625	-0,5	0,5	-0,25	9,833333333	7,952641883	27,30588235	39,35294118	9,647058824	-9,305882353	211,9647059	171,6470588	-34,96470588	22,35294118	3,757269279	0,555424401	2,317073171	0,650264153	70,27551673	7,925461783	1	4	0,333333333	21	0	4	2,494117647	0,5	-0,494117647	0,095238095	-0,504279601	0,514265335	17,71244406	5,057061341	0,101694915	5,057061341	1
2	3	5f29510421c44f014deba2f7_2QPT3	coord_map2_4	5f29510421c44f014deba2f7	1	Forced_coordination	Non-Explique	63,10310388	35	91	152	118	21	47	18	6	2	5f29510421c44f014deba2f7_bloc_2_trial_3_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,276923077	0,382978723	1	2	0	0,285247458	0,744812808	0,5	-0,5	-0,25	5,055555556	12,48193263	27,39325843	44,61797753	2,382022472	-9,393258427	126,9213483	140,988764	-35,92134831	11,01123596	3,824162679	0,555483884	4,622641509	0,653519686	57,68511303	5,417990842	1	2	0	13	1	4	2,681818182	0	-1,681818182	0,076923077	0,495720399	-0,485734665	2,614569421	-2,942938659	0,197802198	-2,942938659	0
1	1	5f11c9f84078cd0888177499_1QPT1	recipe_trial1_2	5f11c9f84078cd0888177499	2	Unforced_coordination	Non-Explique	60,59668946	34	150	147	47	12	42	18	6	1	5f11c9f84078cd0888177499_bloc_1_trial_1_cond_Non-Explique	Low_contribution	Fast_game	16	10	26	Few_collisions	0,3	0,428571429	1	3	0,5	0,29704593	0,693107171	-0,5	-0,5	0,25	8,333333333	7,271602736	25,78409091	40,43181818	1,568181818	-7,784090909	167,9545455	165125	-17,95454545	-18125	2,306569343	0,554134399	-11,55797101	0,630672167	67,77601852	-7,179329062	1	3	0,5	23	0	4	2,431818182	0,5	-0,431818182	0,086956522	-0,504279601	-0,485734665	0,108155008	7,057061341	0,12	7,057061341	0
4	0	60eedcc66b032ee0725f6eb9_4QPT0	coord_map4_0	60eedcc66b032ee0725f6eb9	3	Forced_coordination	Explique	63,40970397	33	75	156	36	6	53	19	6	4	60eedcc66b032ee0725f6eb9_bloc_4_trial_0_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,263888889	0,358490566	0	4	0,75	0,29963868	0,835834213	0,5	0,5	0,25	3,947368421	16,06379167	28,5483871	39,22580645	13,77419355	-9,548387097	112,3870968	116,7096774	-37,38709677	39,29032258	3,915540541	0,55556514	2,852459016	0,651020134	47,3723852	16,03731877	1	4	0,666666667	7	0	4	2,836956522	0,75	0,163043478	0,428571429	0,495720399	0,514265335	2,921169515	-8,942938659	0,253333333	-8,942938659	1
4	2	6005d880f436527f1bb4c03a_4QPT2	coord_map4_4	6005d880f436527f1bb4c03a	2	Forced_coordination	Explique	56,3557179	35	117	136	72	18	41	22	6	4	6005d880f436527f1bb4c03a_bloc_4_trial_2_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,349206349	0,536585366	0	3	0,666666667	0,390377424	0,727521564	0,5	0,5	0,25	5,318181818	10,59680166	29,11494253	43,5862069	-2,586206897	-7,114942529	126,908046	133,3103448	-9,908045977	2,689655172	1,392568659	0,553321644	-1,04	0,645523863	54,20415593	2,15156197	0	3	0,666666667	13	0	4	2,764705882	0,5	-0,764705882	0,153846154	0,495720399	0,514265335	-4,132816558	-2,942938659	0,188034188	-2,942938659	1
2	0	60215dd35df8a610ca2ee17a_2QPT0	coord_map2_0	60215dd35df8a610ca2ee17a	3	Forced_coordination	Explique	64,26245594	33	121	159	31	6	57	23	6	2	60215dd35df8a610ca2ee17a_bloc_2_trial_0_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,2875	0,403508772	0	3	1	0,357907267	0,886987576	0,5	0,5	0,25	5,260869565	12,21517758	28,49450549	40,43956044	16,56043956	-5,494505495	112,7252747	117,7692308	8,274725275	41,23076923	-1506	0,550744157	2,489714665	0,650507928	48,11538845	16,14706749	1	3	1	7	1	4	2,863636364	0,666666667	0,136363636	0,428571429	0,495720399	0,514265335	3,773921485	-8,942938659	0,190082645	-8,942938659	1
1	1	61073e62fda2c1efd278a672_1QPT1	recipe_trial1_2	61073e62fda2c1efd278a672	3	Unforced_coordination	Non-Explique	68,34364104	34	117	169	46	12	42	15	6	1	61073e62fda2c1efd278a672_bloc_1_trial_1_cond_Non-Explique	Low_contribution	Low_game	14	16	30	Few_collisions	0,263157895	0,357142857	3	4	0	0,219479088	0,614541446	-0,5	-0,5	0,25	7,8	8,762005262	25,78409091	40,43181818	1,568181818	-10,78409091	167,9545455	165125	-50,95454545	3875	4,724973656	0,556284911	2,471014493	0,650481523	67,77601852	0,567622518	3	4	0	23	0	4	2,431818182	0,75	0,568181818	0,130434783	-0,504279601	-0,485734665	7,855106588	7,057061341	0,128205128	7,057061341	0
1	0	61504421b1d00ff398117e34_1QPT0	coord_map1_0	61504421b1d00ff398117e34	2	Forced_coordination	Non-Explique	64,35491204	33	87	156	33	6	52	19	6	1	61504421b1d00ff398117e34_bloc_1_trial_0_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,267605634	0,365384615	2	4	0	0,295237759	0,808019129	0,5	-0,5	-0,25	4,578947368	14,05452102	27,47826087	43,44565217	8,554347826	-8,47826087	111,9456522	127,3478261	-24,94565217	28,65217391	2,942307692	0,554699715	3,349428208	0,65172187	52,19263589	12,16227615	2	4	0	7	1	4	2,833333333	0,333333333	-0,833333333	0,285714286	0,495720399	-0,485734665	3,866377588	-8,942938659	0,218390805	-8,942938659	0
3	3	615ab5adc70f6edcacba5860_3QPT3	coord_map3_4	615ab5adc70f6edcacba5860	4	Forced_coordination	Non-Explique	75,03653121	35	110	186	151	24	57	20	6	3	615ab5adc70f6edcacba5860_bloc_3_trial_3_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,25974026	0,350877193	2	4	1	0,266536841	0,759629997	0,5	-0,5	-0,25	5,5	13,64300567	27,64044944	44,08988764	12,91011236	-7,640449438	125,1910112	136,4719101	-15,19101124	49,52808989	1,988235294	0,553851327	3,83637946	0,65240946	55,64733586	19,38919535	2	4	1	13	1	4	2,67816092	1	1,32183908	0,307692308	0,495720399	-0,485734665	14,54799675	-2,942938659	0,181818182	-2,942938659	0
3	1	60732f9319c4d853c8df24f9_3QPT1	coord_map3_0	60732f9319c4d853c8df24f9	4	Forced_coordination	Explique	50,11449742	33	105	124	51	12	41	22	6	3	60732f9319c4d853c8df24f9_bloc_3_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,349206349	0,536585366	2	4	1	0,438994725	0,818126532	0,5	0,5	0,25	4,772727273	10,50018041	29,07608696	39,20652174	1,793478261	-7,076086957	113,7282609	116,6521739	-8,72826087	7,347826087	1,233486943	0,553180184	4,096969697	0,652777421	47,38887877	2,725618656	2	4	1	7	0	4	3,011111111	1	0,988888889	0,571428571	0,495720399	0,514265335	-10,37403703	-8,942938659	0,20952381	-8,942938659	1
4	3	607dd1dd75bb741c14aa301d_4QPT3	recipe_trial4_1	607dd1dd75bb741c14aa301d	2	Unforced_coordination	Explique	60,1328299	34	181	147	93	21	43	18	6	4	607dd1dd75bb741c14aa301d_bloc_4_trial_3_cond_Explique	Low_contribution	Fast_game	12	13	25	Few_collisions	0,295081967	0,418604651	0	4	0,5	0,299337318	0,715083592	-0,5	0,5	-0,25	10,05555556	5,980060432	26,91463415	38,93902439	4,06097561	-8,914634146	210	168,9390244	-29	-21,93902439	3,253077975	0,55497606	-5,402402402	0,639364018	69,02413615	-8,891306249	1	4	0,333333333	21	0	4	2,56097561	0,5	-0,56097561	0,095238095	-0,504279601	0,514265335	-0,35570455	5,057061341	0,099447514	5,057061341	1
4	1	600f60e70e160e1445edd7d1_4QPT1	coord_map4_4	600f60e70e160e1445edd7d1	2	Forced_coordination	Explique	51,47559333	35	130	124	36	11	40	23	6	4	600f60e70e160e1445edd7d1_bloc_4_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,365079365	575	1	3	0,5	0,446813694	0,777067294	0,5	0,5	0,25	5,652173913	9,107220358	29,11494253	43,5862069	-3,586206897	-6,114942529	126,908046	133,3103448	3,091954023	-9,310344828	-0,505639098	0,551633705	2,596153846	0,650658223	54,20415593	-2,728562599	1	3	0,5	13	0	4	2,764705882	0,5	-0,764705882	0,153846154	0,495720399	0,514265335	-9,012941126	-2,942938659	0,176923077	-2,942938659	1
